"X","Y","juos","elev","slp","asp","point.ID","poly.ID","mukey","taxorder","taxsuborde","taxgrtgrou","taxsubgrp","subord","grtgrp","c_order","c_sbord","c_ggrp","phmin","phave","phmax","frag3to10","sieveno4","sieveno10","sieveno40","sieveno200","sand","silt","clay","omr","dryweight","ksat","awc","wsat","minalogy","reaction","ph_ave","frag_3to10","sieve_4","sieve_10","sieve_40","sieve_200","sand_txt","silt_txt","clay_txt","orgmat","dwieght","ksat_txt","awc_txt","wsat_txt","minerals","calcereous"
-112.850423,36.808284,0,1531,0.711216688156128,22.3801345825195,1633,107,"658570","Aridisols","Argids","Haplargids","Lithic Ustic Haplargids","Arg","Hap",103,104,120,660,771,840,3,86,83,69,50,53,22,25,119,134,2822,12,46,"kaolinitic",NA,"771","3","86","83","69","50","53","22","25","119","134","2822","12","46","kaolinitic",NA
-108.982931,36.805564,0,1611,2.01505851745605,24.0071468353271,1634,332,"665839",NA,NA,NA,NA,"non","non",100,100,100,740,814,900,5,98,97,85,68,31,39,30,78,0,0,0,0,"mixed","calcareous","814","5","98","97","85","68","31","39","30","78",NA,NA,NA,"na","mixed","calcareous"
-108.814889,36.802592,0,1546,0.910311698913574,301.798919677734,1635,343,"665891","Aridisols","Cambids","Haplocambids","Sodic Haplocambids","Cam","Hap",103,106,120,740,832,900,0,99,99,92,73,43,37,21,43,131,917,13,50,"mixed","calcareous","832","0","99","99","92","73","43","37","21","43","131","917","13","50","mixed","calcareous"
-108.478886,36.795941,0,1627,0.969279289245605,196.699249267578,1636,326,"665845",NA,NA,NA,NA,"non","non",100,100,100,790,837,900,0,98,98,84,63,27,42,24,33,0,0,0,0,"mixed","calcareous","837","0","98","98","84","63","27","42","24","33",NA,NA,NA,"na","mixed","calcareous"
-107.466366,36.797122,0,1943,2.44398045539856,209.160247802734,1637,350,"665851","Aridisols","Argids","Haplargids","Ustic Haplargids","Arg","Hap",103,104,120,660,766,900,0,97,95,85,60,47,27,26,118,146,917,14,44,"mixed","calcareous","766","0","97","95","85","60","47","27","26","118","146","917","14","44","mixed","calcareous"
-107.242353,36.801559,0,2302,1.41403102874756,72.159797668457,1638,338,"665722","Alfisols","Udalfs","Hapludalfs","Typic Hapludalfs","Ud","Hap",101,100,120,450,729,840,12,61,55,48,34,52,21,27,150,148,917,13,34,"mixed",NA,"729","12","61","55","48","34","52","21","27","150","148","917","13","34","mixed",NA
-109.67819,36.788291,0,1505,0.201171964406967,180,1639,1179,"658521","Aridisols","Argids","Calciargids","Ustic Calciargids","Arg","Cal",103,104,104,660,828,900,4,81,78,60,37,59,23,18,101,149,2822,8,31,"mixed","calcareous","828","4","81","78","60","37","59","23","18","101","149","2822","8","31","mixed","calcareous"
-108.310927,36.79226,0,1718,1.11087381839752,162.574569702148,1640,313,"665841","Entisols","Orthents","Torriorthents","Typic Torriorthents","Ort","Tor",104,115,131,740,822,900,3,91,89,69,41,60,25,16,44,162,282,16,40,"mixed","calcareous","822","3","91","89","69","41","60","25","16","44","162","282","16","40","mixed","calcareous"
-108.08703,36.786984,0,1685,1.90781855583191,327.920745849609,1641,391,"657964",NA,NA,NA,NA,"non","non",100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na",NA,NA
-107.858249,36.788344,0,1895,1.80942416191101,187.368057250977,1642,328,"665841","Entisols","Orthents","Torriorthents","Typic Torriorthents","Ort","Tor",104,115,131,740,822,900,3,91,89,69,41,60,25,16,44,162,282,16,40,"mixed","calcareous","822","3","91","89","69","41","60","25","16","44","162","282","16","40","mixed","calcareous"
-107.690299,36.792291,1,1789,3.53577589988708,324.607879638672,1643,311,"665839",NA,NA,NA,NA,"non","non",100,100,100,740,814,900,5,98,97,85,68,31,39,30,78,0,0,0,0,"mixed","calcareous","814","5","98","97","85","68","31","39","30","78",NA,NA,NA,"na","mixed","calcareous"
-112.344959,36.769755,1,1880,1.82233071327209,307.064453125,1644,98,"658411","Alfisols","Ustalfs","Haplustalfs","Vertic Haplustalfs","Ust","Hap",101,125,120,610,744,840,6,61,55,51,42,38,32,30,121,168,282,8,26,"smectitic",NA,"744","6","61","55","51","42","38","32","30","121","168","282","8","26","smectitic",NA
-112.121349,36.772125,1,2116,5.08537817001343,138.691390991211,1645,108,"658493","Alfisols","Ustalfs","Haplustalfs","Typic Haplustalfs","Ust","Hap",101,125,120,610,717,840,23,70,66,58,41,51,19,30,109,155,917,17,44,"mixed",NA,"717","23","70","66","58","41","51","19","30","109","155","917","17","44","mixed",NA
-111.336887,36.777129,0,1579,1.43848240375519,10.2221689224243,1646,90,"658420",NA,NA,NA,NA,"non","non",100,100,100,730,824,960,1,95,93,75,43,68,19,12,56,0,0,0,0,"mixed","calcareous","824","1","95","93","75","43","68","19","12","56",NA,NA,NA,"na","mixed","calcareous"
-110.104238,36.774235,0,1640,1.9791442155838,148.421829223633,1647,1176,"658470","Entisols","Orthents","Torriorthents","Typic Torriorthents","Ort","Tor",104,115,131,740,824,900,0,99,98,86,41,74,17,9,35,167,9174,9,38,"mixed",NA,"824","0","99","98","86","41","74","17","9","35","167","9174","9","38","mixed",NA
-112.961322,36.76144,0,1635,0.504404723644257,355.601287841797,1648,113,"658437","Entisols","Fluvents","Ustifluvents","Aridic Ustifluvents","Flu","Ust",104,110,137,660,792,900,1,92,89,77,51,46,34,20,93,175,282,18,39,"mixed","calcareous","792","1","92","89","77","51","46","34","20","93","175","282","18","39","mixed","calcareous"
-112.849361,36.763206,1,1616,1.73185861110687,144.819305419922,1649,107,"658570","Aridisols","Argids","Haplargids","Lithic Ustic Haplargids","Arg","Hap",103,104,120,660,771,840,3,86,83,69,50,53,22,25,119,134,2822,12,46,"kaolinitic",NA,"771","3","86","83","69","50","53","22","25","119","134","2822","12","46","kaolinitic",NA
-112.793344,36.76409,0,1442,0.51381117105484,71.5650482177734,1650,95,"658425","Entisols","Fluvents","Torrifluvents","Typic Torrifluvents","Flu","Tor",104,110,131,740,822,960,1,92,90,74,50,52,29,19,55,142,282,14,47,"mixed","calcareous","822","1","92","90","74","50","52","29","19","55","142","282","14","47","mixed","calcareous"
-112.457331,36.768683,0,1714,0.552328109741211,348.690063476562,1651,99,"658427","Aridisols","Calcids","Haplocalcids","Lithic Ustic Haplocalcids","Cal","Hap",103,105,120,740,801,840,3,49,44,40,30,48,36,16,135,130,917,9,28,"mixed",NA,"801","3","49","44","40","30","48","36","16","135","130","917","9","28","mixed",NA
-109.263992,36.765286,1,1964,3.15624690055847,209.327178955078,1652,339,"658523","Mollisols","Ustolls","Haplustolls","Lithic Haplustolls","Ust","Hap",107,125,120,610,676,730,9,93,89,71,40,68,19,13,172,184,2822,15,29,"mixed",NA,"676","9","93","89","71","40","68","19","13","172","184","2822","15","29","mixed",NA
-109.152077,36.763283,1,2612,7.21118831634521,87.4307556152344,1653,341,"670492","Entisols","Orthents","Torriorthents","Lithic Xeric Torriorthents","Ort","Tor",104,115,131,790,847,900,23,48,41,33,22,60,30,11,42,150,917,6,23,"carbonatic",NA,"847","23","48","41","33","22","60","30","11","42","150","917","6","23","carbonatic",NA
-106.961151,36.761465,0,2273,2.18809080123901,260.437805175781,1654,356,"665865","Inceptisols","Ustepts","Haplustepts","Vertic Haplustepts","Ust","Hap",106,125,120,660,713,780,0,100,100,89,82,24,43,34,74,160,282,20,44,"mixed",NA,"713","0","100","100","89","82","24","43","34","74","160","282","20","44","mixed",NA
-111.930587,36.755927,1,2149,9.75977516174316,196.699249267578,1655,84,"658429","Aridisols","Argids","Calciargids","Ustic Calciargids","Arg","Cal",103,104,104,610,808,960,4,90,88,72,40,71,17,11,83,139,2822,13,47,"mixed","calcareous","808","4","90","88","72","40","71","17","11","83","139","2822","13","47","mixed","calcareous"
-111.807351,36.756771,1,2146,0.528513312339783,17.904447555542,1656,84,"658429","Aridisols","Argids","Calciargids","Ustic Calciargids","Arg","Cal",103,104,104,610,808,960,4,90,88,72,40,71,17,11,83,139,2822,13,47,"mixed","calcareous","808","4","90","88","72","40","71","17","11","83","139","2822","13","47","mixed","calcareous"
-111.695314,36.757542,0,1204,1.78718161582947,1.23997473716736,1657,103,"658426","Aridisols","Calcids","Haplocalcids","Typic Haplocalcids","Cal","Hap",103,105,120,740,814,840,2,82,76,51,27,68,20,12,38,138,2822,9,38,"mixed",NA,"814","2","82","76","51","27","68","20","12","38","138","2822","9","38","mixed",NA
-108.928127,36.759555,0,1614,1.73489427566528,293.936553955078,1658,336,"665891","Aridisols","Cambids","Haplocambids","Sodic Haplocambids","Cam","Hap",103,106,120,740,832,900,0,99,99,92,73,43,37,21,43,131,917,13,50,"mixed","calcareous","832","0","99","99","92","73","43","37","21","43","131","917","13","50","mixed","calcareous"
-108.760191,36.756509,0,1587,0.70479154586792,72.7585372924805,1659,342,"665836","Aridisols","Calcids","Haplocalcids","Typic Haplocalcids","Cal","Hap",103,105,120,360,809,960,1,96,94,81,52,56,24,20,48,162,9174,6,39,"mixed","calcareous","809","1","96","94","81","52","56","24","20","48","162","9174","6","39","mixed","calcareous"
-108.592283,36.753229,0,1528,1.69016563892365,23.7494945526123,1660,391,"657964",NA,NA,NA,NA,"non","non",100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na",NA,NA
-107.40896,36.753236,0,1984,1.04560923576355,211.690826416016,1661,350,"665851","Aridisols","Argids","Haplargids","Ustic Haplargids","Arg","Hap",103,104,120,660,766,900,0,97,95,85,60,47,27,26,118,146,917,14,44,"mixed","calcareous","766","0","97","95","85","60","47","27","26","118","146","917","14","44","mixed","calcareous"
-107.185078,36.75756,0,2144,0.779013991355896,325.520782470703,1662,351,"665865","Inceptisols","Ustepts","Haplustepts","Vertic Haplustepts","Ust","Hap",106,125,120,660,713,780,0,100,100,89,82,24,43,34,74,160,282,20,44,"mixed",NA,"713","0","100","100","89","82","24","43","34","74","160","282","20","44","mixed",NA
-107.073095,36.759052,0,2348,0.79325133562088,69.4439544677734,1663,334,"665866","Alfisols","Ustalfs","Paleustalfs","Vertic Paleustalfs","Ust","Pal",101,125,127,660,715,780,0,100,100,92,85,22,41,36,78,131,917,20,50,"mixed",NA,"715","0","100","100","92","85","22","41","36","78","131","917","20","50","mixed",NA
-108.424403,36.749711,0,1569,2.12682580947876,179.791656494141,1664,359,"665837","Entisols","Orthents","Torriorthents","Typic Torriorthents","Ort","Tor",104,115,131,740,821,900,5,91,90,77,54,44,31,23,67,157,2822,12,41,"mixed","calcareous","821","5","91","90","77","54","44","31","23","67","157","2822","12","41","mixed","calcareous"
-108.200609,36.744654,0,1657,1.25949954986572,192.414291381836,1665,317,"665837","Entisols","Orthents","Torriorthents","Typic Torriorthents","Ort","Tor",104,115,131,740,821,900,5,91,90,77,54,44,31,23,67,157,2822,12,41,"mixed","calcareous","821","5","91","90","77","54","44","31","23","67","157","2822","12","41","mixed","calcareous"
-111.56068,36.731209,0,1735,1.01376128196716,26.7605991363525,1666,90,"658420",NA,NA,NA,NA,"non","non",100,100,100,730,824,960,1,95,93,75,43,68,19,12,56,0,0,0,0,"mixed","calcareous","824","1","95","93","75","43","68","19","12","56",NA,NA,NA,"na","mixed","calcareous"
-111.504683,36.73146,0,1709,0.386864870786667,306.869903564453,1667,90,"658420",NA,NA,NA,NA,"non","non",100,100,100,730,824,960,1,95,93,75,43,68,19,12,56,0,0,0,0,"mixed","calcareous","824","1","95","93","75","43","68","19","12","56",NA,NA,NA,"na","mixed","calcareous"
-111.392688,36.731883,0,1743,1.33284223079681,3.32740426063538,1668,90,"658420",NA,NA,NA,NA,"non","non",100,100,100,730,824,960,1,95,93,75,43,68,19,12,56,0,0,0,0,"mixed","calcareous","824","1","95","93","75","43","68","19","12","56",NA,NA,NA,"na","mixed","calcareous"
-110.888712,36.732519,0,1809,1.67941129207611,69.2277450561523,1669,80,"658471","Entisols","Orthents","Torriorthents","Ustic Torriorthents","Ort","Tor",104,115,131,610,766,900,2,98,97,83,43,76,15,10,100,157,2822,10,40,"mixed","calcareous","766","2","98","97","83","43","76","15","10","100","157","2822","10","40","mixed","calcareous"
-110.776704,36.732325,0,1903,7.30334758758545,318.246124267578,1670,88,"658472","Alfisols","Ustalfs","Haplustalfs","Typic Haplustalfs","Ust","Hap",101,125,120,610,751,900,43,77,70,63,41,55,26,19,300,169,2822,7,12,"mixed",NA,"751","43","77","70","63","41","55","26","19","300","169","2822","7","12","mixed",NA
-110.272741,36.73031,0,1763,2.01116919517517,155.701934814453,1671,1176,"658470","Entisols","Orthents","Torriorthents","Typic Torriorthents","Ort","Tor",104,115,131,740,824,900,0,99,98,86,41,74,17,9,35,167,9174,9,38,"mixed",NA,"824","0","99","98","86","41","74","17","9","35","167","9174","9","38","mixed",NA
-110.048772,36.728731,0,1693,0.895664393901825,340.312896728516,1672,1176,"658470","Entisols","Orthents","Torriorthents","Typic Torriorthents","Ort","Tor",104,115,131,740,824,900,0,99,98,86,41,74,17,9,35,167,9174,9,38,"mixed",NA,"824","0","99","98","86","41","74","17","9","35","167","9174","9","38","mixed",NA
-112.176511,36.726638,0,2356,2.37414002418518,0.559875786304474,1673,105,"658475","Alfisols","Udalfs","Hapludalfs","Typic Hapludalfs","Ud","Hap",101,100,120,560,609,650,0,45,35,26,19,39,39,23,150,152,2822,8,23,"mixed",NA,"609","0","45","35","26","19","39","39","23","150","152","2822","8","23","mixed",NA
-109.880809,36.727269,0,1592,0.382976800203323,135,1674,1176,"658470","Entisols","Orthents","Torriorthents","Typic Torriorthents","Ort","Tor",104,115,131,740,824,900,0,99,98,86,41,74,17,9,35,167,9174,9,38,"mixed",NA,"824","0","99","98","86","41","74","17","9","35","167","9174","9","38","mixed",NA
-109.824824,36.726729,0,1571,0.178128093481064,92.4895553588867,1675,1179,"658521","Aridisols","Argids","Calciargids","Ustic Calciargids","Arg","Cal",103,104,104,660,828,900,4,81,78,60,37,59,23,18,101,149,2822,8,31,"mixed","calcareous","828","4","81","78","60","37","59","23","18","101","149","2822","8","31","mixed","calcareous"
-109.656881,36.724951,0,1574,1.95923173427582,61.2090263366699,1676,1180,"658519","Entisols","Orthents","Torriorthents","Lithic Torriorthents","Ort","Tor",104,115,131,740,835,900,1,99,98,80,43,72,18,10,50,155,2822,9,42,"mixed",NA,"835","1","99","98","80","43","72","18","10","50","155","2822","9","42","mixed",NA
-109.488956,36.722936,0,1788,3.94794511795044,201.343383789062,1677,344,"658519","Entisols","Orthents","Torriorthents","Lithic Torriorthents","Ort","Tor",104,115,131,740,835,900,1,99,98,80,43,72,18,10,50,155,2822,9,42,"mixed",NA,"835","1","99","98","80","43","72","18","10","50","155","2822","9","42","mixed",NA
-109.37706,36.721426,0,1772,4.2742075920105,72.2198333740234,1678,324,"658522","Entisols","Psamments","Torripsamments","Lithic Torripsamments","Psa","Tor",104,116,131,740,815,900,0,100,100,84,47,74,16,10,60,152,9174,9,43,"mixed",NA,"815","0","100","100","84","47","74","16","10","60","152","9174","9","43","mixed",NA
-113.18398,36.712494,0,1601,1.77869737148285,40.0607833862305,1679,115,"658421","Aridisols","Cambids","Haplocambids","Typic Haplocambids","Cam","Hap",103,106,120,790,837,900,7,88,82,64,36,72,17,12,51,157,2822,9,41,"mixed",NA,"837","7","88","82","64","36","72","17","12","51","157","2822","9","41","mixed",NA
-113.128033,36.713507,0,1483,0.284077793359756,29.3577537536621,1680,110,"658424","Aridisols","Argids","Calciargids","Typic Calciargids","Arg","Cal",103,104,104,740,806,840,2,91,85,72,48,51,26,23,69,157,2822,13,39,"mixed",NA,"806","2","91","85","72","48","51","26","23","69","157","2822","13","39","mixed",NA
-111.426187,36.713737,0,1791,1.55578076839447,358.005432128906,1681,90,"658420",NA,NA,NA,NA,"non","non",100,100,100,730,824,960,1,95,93,75,43,68,19,12,56,0,0,0,0,"mixed","calcareous","824","1","95","93","75","43","68","19","12","56",NA,NA,NA,"na","mixed","calcareous"
-109.097232,36.717332,0,1846,1.88791143894196,95.4069519042969,1682,332,"665839",NA,NA,NA,NA,"non","non",100,100,100,740,814,900,5,98,97,85,68,31,39,30,78,0,0,0,0,"mixed","calcareous","814","5","98","97","85","68","31","39","30","78",NA,NA,NA,"na","mixed","calcareous"
-109.041243,36.716405,0,1758,1.67427599430084,136.497589111328,1683,332,"665839",NA,NA,NA,NA,"non","non",100,100,100,740,814,900,5,98,97,85,68,31,39,30,78,0,0,0,0,"mixed","calcareous","814","5","98","97","85","68","31","39","30","78",NA,NA,NA,"na","mixed","calcareous"
-108.873389,36.713522,0,1585,0.588836669921875,3.01278758049011,1684,343,"665891","Aridisols","Cambids","Haplocambids","Sodic Haplocambids","Cam","Hap",103,106,120,740,832,900,0,99,99,92,73,43,37,21,43,131,917,13,50,"mixed","calcareous","832","0","99","99","92","73","43","37","21","43","131","917","13","50","mixed","calcareous"
-107.071908,36.71452,0,2191,2.21611928939819,160.426879882812,1685,334,"665866","Alfisols","Ustalfs","Paleustalfs","Vertic Paleustalfs","Ust","Pal",101,125,127,660,715,780,0,100,100,92,85,22,41,36,78,131,917,20,50,"mixed",NA,"715","0","100","100","92","85","22","41","36","78","131","917","20","50","mixed",NA
-106.960005,36.716417,0,2505,1.54710686206818,306.869903564453,1686,334,"665866","Alfisols","Ustalfs","Paleustalfs","Vertic Paleustalfs","Ust","Pal",101,125,127,660,715,780,0,100,100,92,85,22,41,36,78,131,917,20,50,"mixed",NA,"715","0","100","100","92","85","22","41","36","78","131","917","20","50","mixed",NA
-111.302985,36.705101,0,1708,0.517525851726532,301.551391601562,1687,90,"658420",NA,NA,NA,NA,"non","non",100,100,100,730,824,960,1,95,93,75,43,68,19,12,56,0,0,0,0,"mixed","calcareous","824","1","95","93","75","43","68","19","12","56",NA,NA,NA,"na","mixed","calcareous"
-108.481832,36.705879,0,1627,0.398301392793655,187.815292358398,1688,392,"657964",NA,NA,NA,NA,"non","non",100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na",NA,NA
-107.631258,36.703464,0,2034,3.00765562057495,223.333679199219,1689,311,"665839",NA,NA,NA,NA,"non","non",100,100,100,740,814,900,5,98,97,85,68,31,39,30,78,0,0,0,0,"mixed","calcareous","814","5","98","97","85","68","31","39","30","78",NA,NA,NA,"na","mixed","calcareous"
-107.35162,36.709319,0,2044,1.06864809989929,267.510437011719,1690,350,"665851","Aridisols","Argids","Haplargids","Ustic Haplargids","Arg","Hap",103,104,120,660,766,900,0,97,95,85,60,47,27,26,118,146,917,14,44,"mixed","calcareous","766","0","97","95","85","60","47","27","26","118","146","917","14","44","mixed","calcareous"
-108.314069,36.70221,0,1711,0.667812168598175,296.861907958984,1691,365,"665847","Aridisols","Argids","Haplargids","Typic Haplargids","Arg","Hap",103,104,120,740,817,900,0,97,95,75,43,63,21,15,40,157,2822,11,41,"mixed",NA,"817","0","97","95","75","43","63","21","15","40","157","2822","11","41","mixed",NA
-108.202244,36.699633,0,1691,3.4418797492981,15.0971555709839,1692,359,"665837","Entisols","Orthents","Torriorthents","Typic Torriorthents","Ort","Tor",104,115,131,740,821,900,5,91,90,77,54,44,31,23,67,157,2822,12,41,"mixed","calcareous","821","5","91","90","77","54","44","31","23","67","157","2822","12","41","mixed","calcareous"
-108.034534,36.695572,0,1641,0.411896705627441,151.990829467773,1693,391,"657964",NA,NA,NA,NA,"non","non",100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na",NA,NA
-107.910813,36.696953,0,1678,0.701130211353302,337.963775634766,1694,361,"665841","Entisols","Orthents","Torriorthents","Typic Torriorthents","Ort","Tor",104,115,131,740,822,900,3,91,89,69,41,60,25,16,44,162,282,16,40,"mixed","calcareous","822","3","91","89","69","41","60","25","16","44","162","282","16","40","mixed","calcareous"
-107.854909,36.698307,0,1684,0.48107922077179,207.801452636719,1695,361,"665841","Entisols","Orthents","Torriorthents","Typic Torriorthents","Ort","Tor",104,115,131,740,822,900,3,91,89,69,41,60,25,16,44,162,282,16,40,"mixed","calcareous","822","3","91","89","69","41","60","25","16","44","162","282","16","40","mixed","calcareous"
